, FPSA_3, TPSA, Wnu2.unity, WK.unity, Wlambda3.mass, Wnu2.mass, WK.mass, Weta3.volume, Gyration_Mean, Gyration_SD, SASA_SD, Total_energy_SD,Variance
0,-0.05128489854131794,0.02647522059640965,-0.3505947845912211,0.369430722834787,0.46648361614804523,-0.3696583364663062,0.4170477693201458,0.3039124807748958,0.10416180818454476,0.13229160391150227,0.12850211973981565,0.26807410668049964,3.3491683572667648
1,0.5568726451743596,0.4806126055453942,0.2472392012495529,-0.22754674314925943,-0.052330939670748255,-0.10306905075306357,-0.003547436138315374,0.16850750820135604,-0.1399848559092832,0.37331652114528635,0.34364720064790377,0.16485185180815523,2.1996278801293165
